27, Private, 160178, Some-college, 10, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 38, United-States, <=50K
23, Private, 361481, 10th, 6, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, ?, <=50K
52, Private, 48947, Some-college, 10, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 45, United-States, <=50K
66, Private, 33619, HS-grad, 9, Married-civ-spouse, Other-service, Husband, Black, Male, 0, 0, 4, United-States, <=50K
43, Self-emp-not-inc, 349341, Bachelors, 13, Divorced, Exec-managerial, Not-in-family, White, Male, 0, 0, 60, United-States, <=50K
38, Private, 229180, Bachelors, 13, Never-married, Exec-managerial, Unmarried, White, Female, 0, 0, 40, Cuba, <=50K
35, Self-emp-not-inc, 169426, Assoc-acdm, 12, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
51, Private, 293802, 5th-6th, 3, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male, 0, 0, 52, United-States, <=50K
44, Private, 197344, HS-grad, 9, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K
49, Local-gov, 126446, Some-college, 10, Never-married, Other-service, Unmarried, White, Female, 0, 0, 30, United-States, <=50K
24, Private, 119156, HS-grad, 9, Never-married, Transport-moving, Own-child, White, Male, 0, 0, 50, United-States, <=50K
19, Private, 97261, HS-grad, 9, Never-married, Farming-fishing, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
31, Local-gov, 189843, HS-grad, 9, Divorced, Protective-serv, Not-in-family, White, Male, 0, 0, 47, United-States, >50K
58, Self-emp-inc, 112945, Prof-school, 15, Never-married, Prof-specialty, Not-in-family, White, Male, 27828, 0, 40, United-States, >50K
32, Private, 200246, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
32, Private, 46691, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
17, ?, 275778, 9th, 5, Never-married, ?, Own-child, White, Female, 0, 0, 25, Mexico, <=50K
31, Private, 156464, Bachelors, 13, Never-married, Prof-specialty, Own-child, White, Male, 0, 0, 25, United-States, <=50K
37, ?, 50862, HS-grad, 9, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 55, United-States, <=50K
51, Private, 193720, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, >50K
24, State-gov, 413345, Some-college, 10, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 50, United-States, <=50K
31, Self-emp-not-inc, 161745, Bachelors, 13, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male, 0, 1980, 60, United-States, <=50K
64, State-gov, 201293, HS-grad, 9, Widowed, Adm-clerical, Not-in-family, White, Female, 0, 0, 38, United-States, <=50K
75, Self-emp-not-inc, 36325, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 30, United-States, <=50K
49, Self-emp-not-inc, 59612, 10th, 6, Divorced, Farming-fishing, Unmarried, White, Male, 0, 0, 70, United-States, <=50K
41, Self-emp-inc, 75742, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 45, El-Salvador, >50K
49, Private, 123681, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 43, United-States, >50K
20, Private, 238917, HS-grad, 9, Never-married, Craft-repair, Other-relative, White, Male, 0, 0, 40, El-Salvador, <=50K
45, Private, 192776, Bachelors, 13, Married-civ-spouse, Craft-repair, Husband, White, Male, 7298, 0, 55, United-States, >50K
45, Self-emp-inc, 106517, HS-grad, 9, Divorced, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
67, Self-emp-not-inc, 217892, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, White, Male, 10605, 0, 35, United-States, >50K
55, Federal-gov, 186791, HS-grad, 9, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
27, Private, 191628, HS-grad, 9, Never-married, Transport-moving, Not-in-family, Black, Male, 2174, 0, 40, United-States, <=50K
53, Local-gov, 103995, Bachelors, 13, Divorced, Prof-specialty, Not-in-family, White, Female, 0, 1876, 54, United-States, <=50K
42, Private, 142424, Assoc-voc, 11, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
26, Private, 142914, Assoc-acdm, 12, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 75, United-States, <=50K
46, State-gov, 102628, Masters, 14, Widowed, Protective-serv, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
51, Self-emp-not-inc, 120781, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, Other, Male, 99999, 0, 70, India, >50K
22, Private, 60668, Some-college, 10, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
57, Self-emp-not-inc, 190554, 10th, 6, Divorced, Exec-managerial, Own-child, White, Male, 0, 0, 60, United-States, >50K
55, State-gov, 199713, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 15, United-States, <=50K
53, Private, 276369, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, <=50K
24, Private, 281221, Bachelors, 13, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Female, 0, 0, 40, Taiwan, <=50K
55, Self-emp-not-inc, 52888, Prof-school, 15, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 10, United-States, <=50K
36, State-gov, 212143, Bachelors, 13, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 20, United-States, >50K
44, Private, 326232, Bachelors, 13, Divorced, Exec-managerial, Unmarried, White, Male, 0, 2547, 50, United-States, >50K
47, Private, 140219, HS-grad, 9, Never-married, Adm-clerical, Other-relative, White, Female, 0, 0, 40, United-States, <=50K
43, Local-gov, 196308, HS-grad, 9, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female, 0, 0, 40, United-States, <=50K
44, Private, 173382, Assoc-acdm, 12, Divorced, Tech-support, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
53, State-gov, 43952, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 15024, 0, 38, United-States, >50K
52, Federal-gov, 617021, Bachelors, 13, Married-civ-spouse, Tech-support, Husband, Black, Male, 7688, 0, 40, United-States, >50K
59, Private, 174864, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 1485, 45, United-States, >50K
20, Private, 34446, HS-grad, 9, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 20, United-States, <=50K
41, Self-emp-not-inc, 223763, Masters, 14, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 65, United-States, <=50K
36, Private, 231052, HS-grad, 9, Separated, Other-service, Unmarried, Black, Female, 0, 0, 35, United-States, <=50K
53, Private, 152373, Some-college, 10, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 48, United-States, >50K
26, Private, 142689, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 45, ?, <=50K
56, ?, 656036, HS-grad, 9, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 25, United-States, <=50K
69, Self-emp-not-inc, 58213, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 20051, 0, 45, United-States, >50K
24, Private, 441700, Bachelors, 13, Never-married, Tech-support, Own-child, White, Male, 0, 0, 40, United-States, <=50K
47, Private, 109089, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 70, United-States, <=50K
39, Private, 140477, HS-grad, 9, Never-married, Machine-op-inspct, Not-in-family, White, Female, 0, 0, 10, United-States, <=50K
40, Private, 315321, HS-grad, 9, Divorced, Exec-managerial, Unmarried, White, Female, 0, 625, 52, United-States, <=50K
32, Private, 183916, HS-grad, 9, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 34, United-States, <=50K
28, Local-gov, 296537, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 45, United-States, <=50K
40, Local-gov, 27444, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 50, United-States, >50K
65, ?, 105017, Bachelors, 13, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 40, United-States, <=50K
49, Private, 452402, Some-college, 10, Separated, Exec-managerial, Unmarried, Black, Female, 0, 0, 60, United-States, <=50K
19, Private, 278304, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 15, United-States, <=50K
19, Private, 206399, HS-grad, 9, Never-married, Machine-op-inspct, Own-child, Black, Female, 0, 0, 40, United-States, <=50K
59, Local-gov, 286967, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 45, United-States, <=50K
45, Local-gov, 185399, Masters, 14, Divorced, Prof-specialty, Own-child, White, Female, 0, 0, 55, United-States, <=50K
61, Private, 136262, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, >50K
21, Private, 185551, HS-grad, 9, Never-married, Sales, Own-child, White, Female, 0, 0, 36, United-States, <=50K
47, Self-emp-not-inc, 121124, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, >50K
28, Private, 265628, Assoc-voc, 11, Never-married, Handlers-cleaners, Own-child, White, Female, 0, 0, 40, United-States, <=50K
19, Private, 382738, HS-grad, 9, Never-married, Other-service, Own-child, Black, Female, 0, 0, 40, United-States, <=50K
21, Private, 152389, Some-college, 10, Never-married, Other-service, Not-in-family, Black, Female, 0, 0, 30, United-States, <=50K
46, Private, 353219, 9th, 5, Divorced, Other-service, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
65, Private, 173674, HS-grad, 9, Divorced, Other-service, Other-relative, White, Female, 0, 0, 14, United-States, <=50K
34, Private, 244064, HS-grad, 9, Never-married, Machine-op-inspct, Unmarried, Black, Male, 0, 0, 40, United-States, <=50K
18, ?, 36348, Some-college, 10, Never-married, ?, Own-child, White, Male, 0, 0, 48, United-States, <=50K
28, Private, 111520, 11th, 7, Never-married, Machine-op-inspct, Unmarried, White, Female, 0, 0, 40, Nicaragua, <=50K
63, ?, 146196, Bachelors, 13, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 40, United-States, <=50K
48, Private, 238360, Bachelors, 13, Separated, Adm-clerical, Unmarried, Asian-Pac-Islander, Female, 0, 0, 40, Philippines, <=50K
20, Private, 107658, Some-college, 10, Never-married, Tech-support, Not-in-family, White, Female, 0, 0, 10, Canada, <=50K
30, Private, 311696, 11th, 7, Married-civ-spouse, Other-service, Wife, Black, Female, 0, 0, 30, United-States, <=50K
18, ?, 78181, HS-grad, 9, Never-married, ?, Own-child, White, Female, 0, 0, 20, United-States, <=50K
24, Private, 223811, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
34, Private, 157886, Assoc-acdm, 12, Separated, Other-service, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
33, Private, 79303, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 45, United-States, <=50K
26, Private, 141824, Some-college, 10, Divorced, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
37, Private, 236990, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 3464, 0, 40, United-States, <=50K
49, Private, 34377, 12th, 8, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
29, Private, 275110, Some-college, 10, Separated, Handlers-cleaners, Not-in-family, Black, Male, 0, 0, 42, United-States, <=50K
43, Self-emp-not-inc, 52498, Bachelors, 13, Never-married, Prof-specialty, Unmarried, White, Female, 0, 0, 50, United-States, <=50K
42, Self-emp-not-inc, 33795, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 45, United-States, <=50K
34, Private, 290763, HS-grad, 9, Divorced, Handlers-cleaners, Own-child, White, Female, 0, 0, 40, United-States, <=50K
47, Private, 27624, Assoc-voc, 11, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 55, United-States, <=50K
54, Local-gov, 286342, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 32, United-States, >50K
41, Private, 185267, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K
34, Private, 37210, HS-grad, 9, Never-married, Adm-clerical, Own-child, White, Male, 0, 0, 50, United-States, <=50K
35, Private, 422933, Bachelors, 13, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 37, United-States, <=50K
56, Self-emp-not-inc, 95763, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 55, United-States, <=50K
36, Self-emp-not-inc, 241998, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 99999, 0, 20, United-States, >50K
38, Self-emp-not-inc, 243484, Bachelors, 13, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 28, United-States, >50K
55, Private, 189528, 7th-8th, 4, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 60, United-States, <=50K
31, Private, 114691, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, >50K
26, Private, 252406, HS-grad, 9, Separated, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
52, Federal-gov, 290856, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
61, Private, 355645, 9th, 5, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male, 0, 0, 20, Trinadad&Tobago, <=50K
50, Private, 174655, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 45, United-States, >50K
40, Self-emp-not-inc, 242082, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 45, United-States, >50K
31, Private, 184889, HS-grad, 9, Never-married, Other-service, Own-child, Black, Female, 0, 0, 20, United-States, <=50K
24, Private, 217602, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 60, United-States, <=50K
41, Self-emp-inc, 194636, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 99999, 0, 65, United-States, >50K
43, Private, 184378, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
52, Private, 226084, HS-grad, 9, Widowed, Priv-house-serv, Other-relative, White, Female, 0, 0, 40, United-States, <=50K
47, Self-emp-not-inc, 213745, Some-college, 10, Divorced, Other-service, Unmarried, White, Female, 0, 0, 45, United-States, <=50K
41, Self-emp-inc, 32185, Bachelors, 13, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 40, United-States, <=50K
38, Private, 87556, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 7688, 0, 55, United-States, >50K
31, Private, 128567, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
53, Private, 30447, HS-grad, 9, Divorced, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K
45, Self-emp-inc, 201699, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 60, United-States, >50K
24, Private, 127647, Some-college, 10, Separated, Adm-clerical, Unmarried, White, Female, 0, 0, 35, United-States, <=50K
46, State-gov, 27243, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, White, Male, 7688, 0, 45, United-States, >50K
23, Private, 206129, Assoc-voc, 11, Never-married, Craft-repair, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
45, Private, 126889, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 1887, 60, United-States, >50K
33, Private, 179509, Bachelors, 13, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, United-States, <=50K
35, Private, 99156, Bachelors, 13, Never-married, Sales, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K
35, Private, 77146, Assoc-voc, 11, Divorced, Exec-managerial, Not-in-family, White, Male, 0, 0, 45, United-States, <=50K
53, Local-gov, 200190, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 1977, 55, United-States, >50K
49, Local-gov, 170846, Masters, 14, Divorced, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
37, Private, 333651, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 42, United-States, <=50K
53, Private, 288353, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
37, Private, 66686, HS-grad, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, United-States, <=50K
25, Private, 210794, Bachelors, 13, Never-married, Prof-specialty, Own-child, White, Female, 0, 0, 40, United-States, <=50K
34, Private, 114639, Some-college, 10, Never-married, Handlers-cleaners, Other-relative, White, Male, 0, 0, 20, United-States, <=50K
20, ?, 117618, Some-college, 10, Never-married, ?, Own-child, White, Male, 0, 0, 40, United-States, <=50K
18, Private, 128086, 12th, 8, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 18, United-States, <=50K
40, Private, 183765, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, United-States, <=50K
60, ?, 141221, Bachelors, 13, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male, 0, 2163, 25, South, <=50K
39, Private, 190719, Some-college, 10, Divorced, Sales, Not-in-family, White, Male, 0, 0, 45, United-States, <=50K
22, Private, 109053, 12th, 8, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K
